age,tenure_months,monthly_charge,num_products,support_calls,satisfaction_score,churn
62.22733821410725,25.046534843411614,78.78699750880504,2,1,3.3135812188321987,1
39.83803330314479,3.147788262055456,20.54436876562974,3,1,4.081290078703754,1
27.307468852529198,52.683802455991355,71.17337255150925,1,1,3.6360089562043507,0
49.870538945238266,16.78402037287763,117.44417541864942,2,1,4.924112067333719,1
25.349876200347733,14.319729885746444,46.302682068275345,3,0,5.634196865152147,0
42.50636314005706,21.15750625295905,49.14192386271045,2,4,3.669116947557886,1
18.0,23.526073275643846,89.10074453932148,2,3,8.941323981304578,1
24.061767413218835,1.7875676941359595,31.429962119758855,1,3,3.349437256095118,1
42.36233483042948,27.54352150858512,54.18112425287402,1,5,8.692206847724961,1
48.86159895994493,6.647562381396251,84.91102843954381,1,3,8.37032606287868,1
42.05641937427965,30.038348670468807,54.14285380776492,3,3,7.796605099378071,1
38.612220611341115,41.49553713556126,64.1007503197257,1,2,4.612466785006499,1
36.386755652928535,39.10629470389151,88.60464275787587,2,1,6.684901758353803,1
22.257736115590873,19.29794167379766,80.53865208841403,2,1,3.445257732898764,1
31.3618694992635,17.623756321119124,76.67045990738505,1,2,7.821814070067498,1
34.47233474848255,3.7001432391420215,61.52194301824903,2,0,5.852030436927462,0
52.68546671462699,35.83666818329828,79.25152788172389,2,2,5.181359570826629,0
44.12341947482154,7.599438458606556,66.90668299750608,3,4,3.5525103066874615,1
18.843518135647194,16.477434501593343,81.44514024814461,2,2,1.0449877627419664,1
43.88900763273754,8.02699191992981,57.57669937205054,2,3,3.922918285928488,1
35.3790126350042,3.4481326777751082,65.43577564051147,1,0,8.225596391225814,1
31.876935996328495,23.83338176342214,45.25105518619965,3,0,5.194333143050392,0
47.34011546609042,1.3407302334219928,69.1248097498441,1,2,5.661342285769905,1
52.371994269951415,33.14135827003393,49.724978409278876,3,3,7.311108716576905,1
51.175361429394385,9.170878381293516,42.148838745950165,1,2,9.61133775623253,0
29.929389721328338,1.0,76.4665286963847,3,0,8.650009309891278,1
36.28945148978543,17.175765907306683,75.31849439644151,2,1,4.055329992367624,1
43.97516117684277,1.1516398166700523,89.57184337371432,3,1,2.114858857125187,1
51.70654152546831,7.756754637834713,59.22186076062252,1,2,10.0,0
34.24990914585652,29.460058214239755,80.20132117091889,2,1,10.0,0
37.772092280034194,1.5537793118118428,83.76993930684158,2,1,6.376907192858566,1
26.72398031192766,43.88293354115487,81.11934519578986,3,2,3.459023508836357,1
25.64552051103195,1.0,49.358657929946446,1,2,7.926453067787879,1
49.750309868730376,6.802948154195892,73.73408705677973,4,1,5.78403262797478,1
56.274880342849876,32.4133643114665,79.10350740136653,3,0,5.774037753786779,1
39.13587854103599,9.124617482873994,70.17946167269855,1,1,7.788917686210258,0
52.04239477470429,2.579169185851044,17.838058540722884,3,2,6.668749493746597,1
44.33963230057161,10.719664021555392,74.012240599337,2,2,3.6283701779701096,1
32.25856294473851,7.565991323730145,125.31327598493105,2,1,5.350516129836052,1
44.336747266100964,44.3922272912887,60.999018281075436,1,0,7.322305857322693,0
58.45643879759163,9.022261087052154,51.798072553616976,2,3,7.020504444810037,0
39.57008753068058,37.33385178555241,79.33371399278495,2,4,6.524033148716952,1
58.77572386976807,53.38658178489668,77.8094552616643,2,0,7.866845908951729,0
18.0,13.652128141039112,99.81837913541037,2,2,5.27656602436547,1
49.86283005250269,57.77553775586872,38.553296102277805,2,6,6.3573395504381445,1
41.044564818858056,11.369265853428384,88.28450631437481,2,1,0.0,1
36.41191179440959,79.83400685204919,84.76055153128658,1,3,5.100699612314372,1
41.101129318426025,2.244725803496676,66.44633657648635,3,1,7.527805817151289,1
18.0,27.878727471839717,78.46718294804225,2,0,5.219211065765715,1
37.36393734594986,16.340428037547678,95.73643703995893,1,1,5.067545216565776,1
44.28535085814096,11.770783530300314,91.80788450071125,1,2,3.917094096450363,1
57.73472853689819,24.038608017727867,41.424517198156785,2,1,8.00673178545829,0
33.78075738071623,29.205915423242985,90.5039546688871,3,2,7.096926547081141,1
30.29807676528175,1.0,68.38278487418704,1,1,7.650829195646169,1
33.97891547698556,4.383967736909016,71.82185245038788,2,3,2.547572076084221,0
50.98482541242489,29.96240475044799,71.82992477504236,1,2,5.6790999134687326,1
43.94501331591621,26.346453244019337,66.2439252800435,2,2,5.439777984499988,0
33.64287755479553,81.18703058497299,99.79268742767663,4,3,5.438856586802895,1
46.15920919736027,34.35479658616177,67.9070510037697,3,0,4.767944912564088,0
41.16493059217648,72.2713701210451,42.01134679042078,1,2,5.307791456439969,0
51.623739886394674,29.099452869050097,60.16175360075678,2,2,7.699289565413304,0
31.57536287347177,8.493509976078355,74.46736792026189,1,2,2.1742972933043414,1
36.06805424082678,2.672145077088862,100.73036960742627,2,5,9.554589536060908,1
35.29470216241411,36.538861826747535,85.07736712372083,3,2,6.967682250052923,1
22.437820622414577,24.7978511388486,48.7366180313239,3,0,5.915336208679575,1
43.55344332477491,1.1852557068370078,132.1297479169723,1,2,7.813668292745852,1
43.13266326615867,10.71278300898617,76.61938277444949,3,4,3.09633050966313,1
40.06136147970953,75.40585230105874,101.88476844997537,2,0,4.670598189697972,1
37.18495439949824,16.65479505572041,66.20713916056927,1,1,5.757849135218892,1
23.01555109539503,13.606041001741177,83.33398111763623,2,3,8.731120740864355,1
34.95225612681569,14.686444729199973,90.98671261296012,2,1,5.907006837746884,1
35.887425801678766,5.623417422062299,100.45486779385641,2,0,6.900109342370293,1
30.372672769340575,11.039650861420084,96.43420763445562,2,1,4.8208420081277445,1
38.06457146000789,11.081738026848896,91.80492500182444,2,1,6.973684137934982,1
44.84861028177446,1.2906081776663476,62.12283172014728,1,2,9.354479185948914,1
62.63423081452636,35.019743318713196,55.70634895109846,3,0,7.991053383348229,0
42.09493375398207,12.929242143930475,78.31518775810494,2,1,5.837088024444241,1
43.090604688673174,41.44758815478955,93.32820180852673,1,1,7.350981694530939,0
39.106649010805995,45.58662450573257,64.43198248058482,3,2,7.155033909214423,1
18.0,5.7179914644975,96.62929914285967,3,4,7.013175343394551,1
39.6818334946094,25.70534216331143,106.3154186371545,3,2,8.223906721720818,1
40.72276251929232,15.340628586257836,47.0919770231645,1,0,8.208955407674933,0
69.55890534982343,50.91769294325664,49.076982405093005,1,2,5.745682806250231,1
37.69166842262653,5.832373127191134,66.4906235273666,2,1,7.283758122955538,0
43.61856810800335,27.182970681202676,77.69031670472991,1,1,5.233810157680413,1
39.58345876353708,22.460671148234162,56.885824655823725,3,0,4.153855207368845,1
25.975863548565616,8.399644689363816,103.80506697167861,1,1,5.4610124885920275,1
53.71387377418024,3.525077819536501,80.60167153796128,1,1,5.847443696520835,1
49.02319639224129,25.30843592605028,70.98617620601848,2,1,2.676838021644016,1
49.49238336451656,32.200650090851305,34.10226190328681,1,2,7.720665118833441,0
29.087350542463135,9.102064575844242,37.10460458931232,3,1,0.465349154795204,1
56.833531731233194,24.843985504331954,77.02523125704516,2,1,10.0,0
23.177787246492628,12.065837293952818,16.685109346129096,1,3,9.003758267592637,0
47.04228512560324,29.975860099986015,95.3159352411018,1,2,5.477982551655373,1
66.28546750971975,5.331915016945704,66.046153890692,2,1,6.018852721127547,0
28.113564098431738,53.021553486551795,150.0,1,4,6.605943747174567,1
33.204427244766734,8.13236382563085,127.69790626540276,2,1,4.821679224022116,1
41.19581638105169,11.004655564520135,65.46377326881208,2,1,6.385238295173873,0
33.95829215060561,1.436342948248946,67.34157493671712,2,1,5.712000044596678,1
21.392038827206406,2.8376250325610726,94.88953785005074,3,0,5.811454565538068,1
40.82275569767233,17.409242111721746,112.57931524795094,3,1,6.362922126961277,1
27.25235543528674,7.47404321341739,29.04927356409958,3,0,3.3729444032920113,1
45.68310916762218,43.31338818592815,25.340613366132835,1,1,6.079139448267297,1
28.96690918919436,1.0,54.44912986114046,1,1,6.326895493234955,1
58.59921286021047,11.437815735712972,84.5684395793466,1,3,6.257699242711829,0
30.600960491965154,9.876038672199432,82.42183976268993,3,2,5.568338489127691,1
36.13526180553189,1.0,96.74428637459626,4,0,8.275715551938744,0
49.76220660843604,3.1874357593101292,40.0075617908673,3,1,5.2926948902368975,1
25.229628202792536,12.811821731417892,15.0,1,2,6.454651813646381,0
42.72951921524955,16.29545326161581,91.45035488255364,3,2,8.594595067851092,0
55.685713051389136,12.432021197753325,49.295093175869134,2,6,5.841247719959376,1
20.71020118526527,18.16847130031974,19.537803390284054,1,1,6.428926534935103,1
42.21560630238765,21.700641311124404,73.62659364898454,2,2,5.8072307273702055,1
43.11859353098108,1.0,89.82939220546693,1,4,8.474739587127198,1
49.381874461327726,14.971168079198854,66.94857169696807,2,0,5.484550876827409,1
25.156591469463017,79.45013330423131,58.55379034543777,1,0,8.566709154576412,0
24.154520642988686,17.566922918035814,66.01594419635234,2,1,5.792824210705871,1
46.263298787402775,27.162797117373515,60.73543093998043,2,3,4.281080553103966,1
43.56381607879823,8.970445912557128,36.298822201495824,3,0,7.358746341148242,1
43.00591420415052,35.692371136103944,52.13298307523921,2,0,5.390664332488688,0
44.15737851396371,35.57902623575232,83.03199762534535,2,1,7.241001798198326,1
31.83970334105811,17.680150228866157,78.0419635344125,3,0,0.5411912301525321,1
42.78704436593204,89.52666202886027,74.20149514917051,3,1,6.010410523789893,1
43.516869679584175,3.2198497748249975,45.121287953665515,1,2,5.080789402485039,1
31.427782983683585,1.0,65.46242094660832,2,2,3.873482626937444,0
62.38929413373708,35.28873801503478,15.573373838928632,1,2,4.893517996320401,1
45.68599505094145,39.50091139358271,74.46191659713475,1,2,4.852593711414697,1
25.704358033568216,3.073653285083296,105.72144269533919,2,0,5.904028410298838,0
47.878643303605955,7.408273544352836,33.14669669894736,3,1,3.2653470774300883,1
28.303819957272143,1.0,55.35180816705612,1,0,6.632547560519427,1
49.44501524490943,8.331869180439758,78.22766946775324,3,2,8.732429570411576,1
53.903146948088846,35.60233085107469,101.3210658606871,3,2,6.561856993895653,1
30.151812179779476,17.51350261372968,58.794384592496264,3,2,7.617977218458018,1
51.56051355093186,10.268576234240198,52.693741768352595,1,1,8.18912490922759,0
44.95337112323798,11.15520151582477,20.77692143959792,3,3,8.472979024368353,0
49.86472191993388,1.0,72.58595323270266,1,2,9.74027738564261,0
62.76151579184737,8.55336057386897,121.0519010035936,2,2,5.00159600344814,1
37.05534260796556,24.954122077452418,76.9339615491169,1,3,4.5630320296777676,1
30.955166027710124,87.77197090284432,69.44302552040716,1,2,7.56693129664947,0
29.32582684449372,45.06515996699259,78.05205776917464,2,0,7.4165324393148,0
30.210276580414742,1.0,69.72269990128495,2,1,7.5513505992313785,0
39.07477948703075,54.91904998133421,49.674640693496755,1,1,9.778564908500504,1
44.09382369779973,36.69054457704366,90.58199789194263,1,1,6.022739817596988,1
43.320289591960226,36.38013236037599,75.64403807779387,2,0,6.852313119292369,1
49.92619898843229,14.699554868554703,70.44033129834143,1,0,4.03922349703305,1
40.156022702534884,12.180159023884697,45.61584931804375,3,0,10.0,0
57.442408925887804,8.660375279575513,102.58769829836898,1,2,5.326910157581778,1
36.82411800114453,1.6308525752225007,86.61756863332775,1,5,5.38356814367834,1
72.64202999907542,6.21781561039266,56.17697906581745,1,2,5.306500217983515,0
47.50800817318007,6.795931404022399,95.04562134204843,2,1,4.710208282711324,1
29.71410932300461,15.883149229424806,57.56072904036982,1,2,4.541125902304701,0
27.14929002326665,33.02697318256118,50.44991268722407,1,1,4.95259143422095,0
45.78966898291822,15.410222126775718,51.00742206299282,4,3,3.2684081438981107,0
37.31844657608979,1.430037361499618,25.72328617279772,2,0,4.429364159473524,1
48.568005929105105,75.96224170552216,81.78855951045514,1,0,9.897926222895238,1
45.67885149488254,68.63709989644904,24.221378041541243,2,0,7.471310287282737,1
39.12605304811753,36.91198165747002,39.28890421835594,3,1,7.851808353455436,1
29.83847538317914,113.94346760063864,18.110299773036672,1,2,8.35441757483383,0
21.821833303769623,18.871698639510953,67.84825768022768,1,0,9.66826912872478,0
34.641820575195744,78.9743059147896,66.2419884932032,3,1,2.457154897112312,1
50.27678553188167,1.8867804827800758,61.832594670340896,2,0,3.540233769426919,1
42.56912492956245,10.924869591510644,43.93555763323559,2,0,4.392552678210629,1
25.051134655456146,6.129223905566185,40.694156164084,1,2,5.060540407020804,1
42.078171110214186,5.230762189255397,81.60924658866435,1,1,5.398861218829502,1
44.62380855674604,3.64216769690604,56.236201707287805,2,2,5.106044894387918,0
29.393710765586405,23.374943337407544,77.90895803840363,1,2,6.4386178262641085,1
41.84470127134634,36.483702986955834,47.86878284689443,2,1,6.070590781490432,0
40.698504621352,20.72297574469984,74.52656856927706,2,1,4.554330409643501,1
26.284356426032524,3.814848376027804,102.58195093290159,1,1,1.6489024460248602,1
44.2934483241794,39.999920299551704,84.65414500981959,3,1,4.014262589242604,0
46.72941431641881,24.251447717217527,59.68965454458799,3,0,4.901522693374849,0
52.996614918103326,11.79105107466674,76.42997425889818,2,3,5.505841126384561,1
52.645624624418836,26.91018376960963,63.983370636744674,1,0,3.740665081378926,1
23.46796758451491,7.223440670369211,70.19700461736821,1,2,5.0183870670071595,1
28.74609952101853,10.161924827855108,61.85972369628741,2,1,3.7380252230288273,1
46.18042320650392,59.87484964710491,65.89161985286522,1,5,5.748361296903334,1
46.1654314109465,8.236827189371136,75.30233382685438,4,1,3.8538173432747693,1
46.18057223567257,15.23654729111746,45.16603251045123,1,2,4.3021906872590705,1
75.0,53.00541130228201,44.603029325250546,2,1,3.382631738021722,1
46.850686128318,29.521143644249573,35.28643615421972,1,1,5.6929986088604325,1
53.62678768216719,1.541328299377746,29.99322238740725,2,1,4.2671044600952035,1
51.448021161918426,3.8244255217117384,39.567932694488015,1,1,7.813568533350859,1
47.81669501566957,1.0,73.98656267010323,2,1,6.811700533385798,0
36.216769064315855,23.921920963235795,47.6803121127029,1,0,5.860296263632714,1
49.10763064591921,14.246778888245611,82.8403616057774,3,1,4.405029005312423,1
30.72609742554914,3.460507214162484,70.86784371881404,1,1,6.761040610632605,1
37.15817671911989,76.04444023956533,20.787394664048655,3,2,7.381401778697274,0
34.175637426050756,18.103172511083105,86.37438960554225,3,0,6.285376824403261,1
40.98248967263587,6.646347127420913,90.26996613979274,1,2,9.20740371093386,0
67.77590280008211,16.664521249260375,45.153433129128665,3,2,6.919274636149632,1
18.0,27.31796463055815,80.50478857237479,1,1,7.827214435136068,1
48.23512228449416,1.9032512344812194,48.58754406477003,4,1,6.267130831071956,0
20.64740954572418,7.708204238042229,72.44175941870839,2,3,7.351328906513953,1
34.3368176105268,39.47727125642045,38.38753982612586,1,3,4.40643753466165,1
53.067407163608394,14.773577317376333,25.172338686635584,1,1,5.083203273574412,1
40.77136022914555,18.982323062539283,60.429570259675785,1,2,6.69872710696476,1
27.067062664848326,13.60971640325547,66.9067763431291,4,0,6.684198963114763,1
31.41635548888038,1.0774250136037686,60.058007659634896,1,3,7.015223645886495,1
48.15517298721611,4.349325538204647,40.399236044436016,2,1,8.200785784557459,1
31.23560041939436,14.154325618134626,60.002523446721575,2,2,3.150057656369176,1
42.5975030749837,5.632603397976576,76.73236881451835,3,0,4.051094904779408,1
40.54686207884576,1.2305092688670443,68.87767424693658,1,1,6.459145282148507,1
32.1807958287302,44.53574511329834,74.56252576498034,2,1,4.551272736393079,1
65.72732907190391,95.36402647668575,53.24711998864417,2,2,10.0,0
47.60702826781613,37.81744647762582,99.29294786790399,2,1,7.031439238340272,0
18.0,46.14423845446748,40.595666586130484,1,1,5.843338302139686,0
42.23745177723313,6.649001345021072,82.18900742716797,1,3,4.969061453832282,1
32.058562422779346,77.63218451661092,99.54727732399904,1,2,5.039675433613911,1
50.22920001755469,5.263393124193078,82.02270231872238,2,1,6.060281322630355,1
30.48975113880759,72.59388763684925,64.93689432337925,1,3,6.223963865242515,1
38.62316270239721,120.0,56.79257383342552,2,2,5.086601710612974,0
46.05984734776548,29.851986760432368,95.9021912761564,1,0,5.453695506960196,1
50.389062330041455,95.3018373462347,34.425626868458174,3,0,8.688569150469192,0
25.596443115330686,20.22960870142575,45.74689349050891,3,1,8.769009925302068,0
35.985985169908616,7.211665739815668,60.061055862706965,2,1,6.504067959869754,1
34.30065626606853,13.787240231827429,100.94134393779996,1,1,3.3174805455265246,1
32.160049209115456,21.607710330278827,79.4941909010224,1,1,7.077006313278087,1
61.185450883373164,1.821352853132253,45.798856037243866,1,1,9.108564883222051,0
44.85978053153147,23.370470481478826,62.24230736537741,1,1,8.739562203924757,0
24.86939254797946,95.34528498900931,54.64192139759264,2,3,7.468851705619334,1
51.014343364657314,5.060494586768009,52.25527519416163,2,1,8.844845910571642,0
65.4658743641516,37.75397846774988,94.47223896391948,3,2,6.106768544958044,1
52.38958312661376,57.23681373483018,35.70642176841236,1,0,7.25620593966741,0
21.767560408551837,69.0501368614199,110.21952139335934,2,0,4.63844886734964,1
34.189191125604985,77.33452066675676,90.70574225461557,2,0,6.584530912311425,0
55.20293379023947,17.688353329366905,97.27154176509245,2,3,8.659068487941049,1
31.507966412574632,90.85773083662454,58.426512199368545,1,2,4.821153177026218,1
45.32583313775474,33.983309369380166,66.25148202302226,2,1,4.277113141071427,0
49.29560864115204,4.23228418754055,34.1712046368822,2,0,6.194977878047394,1
28.876834341063002,15.551587971319687,56.88343982332992,2,0,5.546675592552001,0
39.2856957272584,30.408558694110045,82.34137119107876,3,2,7.298295442140841,1
18.0,6.819410399515101,102.4015765445349,1,2,5.093480948105915,1
27.70734830398852,24.56067725907247,42.32107957993871,1,0,9.436879231205427,0
36.96918218328208,26.36192989245511,60.86235157536835,2,2,3.4206478040778885,1
25.026601816421806,4.26174105116423,66.21751949418694,2,2,8.507469572439469,1
59.588935647179625,19.982529305007787,35.10526994518787,1,1,4.470301543383794,1
22.838303464472407,35.4425911689935,84.78373104396,3,1,2.4080345308319533,1
34.7194661596362,16.582582683838464,51.90024170643477,4,2,6.475750312697735,0
41.5688869274331,1.0,65.1152412205744,3,3,5.490784027972233,1
57.29527946879338,1.0,58.70126570220306,1,3,3.7807812641939385,1
22.769654185846726,10.599748603682562,50.26653735700814,3,2,2.637246216569472,1
53.957965025859515,62.55158824925764,69.82387536298613,2,2,5.983278425457087,1
40.122796732235045,6.231546503134007,64.60976053579944,2,2,7.951673783247635,1
28.22189618742459,24.14678700132528,60.70355294303336,2,2,7.169906986172888,1
45.54524169115925,6.027030713532233,51.78845945799143,3,4,6.113413297678531,1
42.38871634688164,9.314912845117338,77.98811676957389,2,0,6.95769514643547,1
32.79739747409447,45.21964084209901,111.34043171230712,1,1,5.945571735244286,1
40.83762501988023,31.32300733503353,73.49718082097819,2,1,3.1405515139392577,1
35.37623683765888,2.4062789528800557,94.90295537277822,2,0,3.1582120295531135,1
41.362208143014975,13.436264418724285,35.244451871163434,1,1,5.593662942030642,1
47.94556809425256,1.0,73.94403598234423,3,3,5.678693427267851,1
59.03220179374422,15.735354111259337,42.56579202572334,2,2,7.70196535701353,1
25.146214014077813,26.063862405493094,33.07687681170246,2,0,7.514608447549494,1
65.5964004958752,3.027198082487002,51.51571481352409,1,3,7.210266031517898,1
18.0,8.182104775848828,99.79748336033933,2,3,5.439434573845639,1
38.178578859573,12.173435622788407,93.75039571674114,1,1,3.238695659779721,1
47.05980647781492,60.47720563913064,76.07511805136,1,4,6.824142274132048,1
43.37190241282039,119.97494582165642,31.68248600275173,2,1,7.050338626524336,0
32.527605762152874,1.1028254923603857,65.09298371530159,2,3,1.2229370750446282,1
37.5025329957127,34.351797127213786,77.5425002225434,2,2,4.331323626834674,1
34.083988784094004,11.154619783331736,74.38840573946494,1,3,4.617891245212208,1
32.92762291666946,11.960022645220153,23.90516041298136,2,1,6.236700402246872,1
50.19522516425229,33.684034823888204,47.7420537995032,1,1,4.393279134468612,1
44.284185831580565,60.149999828092135,68.39805589628209,4,0,5.92373086235072,1
31.68508485687215,72.34749087809294,83.40727273792974,2,1,5.578930119294016,1
50.79519850519901,20.65615064269113,15.09680447250134,2,4,5.6817010569245445,1
43.68759425051931,10.603176015585937,65.94690061300354,1,1,4.567211412598508,1
49.75434542606752,37.17706342985037,73.5762192469738,1,2,4.722029891866645,1
47.555546103083344,6.936435414690548,91.24029971290533,4,2,3.8394658804386146,1
30.05205986893513,19.926788182842564,87.32143960593592,1,1,6.760134881147664,1
33.27782751763637,10.657641885039686,84.56428297022013,2,3,7.142205257182736,1
48.967523261479144,25.654795751707052,50.001487332451646,2,1,4.458764099749322,0
47.32444318520158,6.599084853324232,22.29994657191731,1,0,9.041280192034089,1
39.74918087243022,5.104549614826622,60.17368107346498,3,5,5.370797105115902,1
41.407928599705386,60.09494356295248,95.040795630214,2,1,9.060371247593121,1
55.3319787494611,2.576798848891003,104.8363631881108,1,1,4.7157456523367935,1
32.90114333397004,16.923229401835624,87.76372755744464,1,1,1.946844446801129,1
46.565168574040456,5.989326453372603,80.73352057004335,1,1,6.804395649824703,1
37.57368817079327,1.0,79.49099120964914,3,1,6.497090210237975,1
37.38782556127336,1.0,56.097031330980485,2,0,6.068787590615166,0
53.185322223846285,4.623377842999845,66.7484926611595,1,2,4.7155350431120215,1
49.904996187856355,48.37634356489734,111.72673814565827,1,2,5.930855549028362,0
49.762115632007664,7.9668649600331864,46.436049855203095,2,1,4.977481084260946,1
55.665745685851945,72.11899470085822,110.3694697677463,2,3,5.395300867336498,1
40.25204609959311,20.91289558017273,61.94929613769854,2,1,7.68326451153015,1
48.18343565553957,13.770974635562105,103.13580272737696,1,0,6.368434459060187,1
36.27679892087853,20.825090428658477,34.829624762561544,1,3,7.219902774663955,1
43.8899962298613,17.45074461588208,84.64760502911622,2,3,5.5362629867484205,1
38.438283347587785,34.128728845184355,51.58074660130945,4,0,5.3159653083904495,0
41.16395157991262,7.967444361569434,34.618320201895315,1,1,3.693034938222713,1
47.14188430524296,10.451684940543037,75.46335106027364,2,2,5.259926774863606,1
30.181351801198332,53.88494945713249,95.23679471489922,2,1,0.0,1
65.10864730822553,70.25426680665961,48.87646403516259,2,0,4.8195560673887305,0
27.927791422003576,53.53934950073537,32.524600988539966,1,0,5.836251645618322,0
25.429736646547212,13.050621443939857,67.70388089162613,3,2,7.127347308540312,1
53.89733048200081,36.37897179723665,67.81411678057047,2,3,5.462644244950086,1
49.499952327555235,15.52570829788036,83.70799068886247,2,0,6.695347084489999,1
47.489437804625865,16.517734798736868,93.7398642841122,1,0,1.640422677219509,1
47.54014611117136,5.496260801185082,68.51462046818764,1,1,5.886326295586101,1
39.853038725837024,21.46461032577586,116.38758286985657,1,3,2.640994414173193,1
29.232947542170024,4.943085059383939,75.6058686133823,2,0,3.5833929686813346,1
40.909654698324715,9.66757606975004,61.33933734982751,1,5,5.6256689042722785,1
31.87405946185466,46.349516286968516,29.710816022429306,2,1,8.55252797574711,1
51.70143680101302,5.568663837914474,63.43351199209581,1,1,6.742413526940117,1
38.23531142197434,1.7716064880726305,61.59032636472159,2,3,6.036461994274235,0
30.09403363848986,1.7160997696549112,94.00761990703676,2,1,5.960939221065796,1
36.14336990016408,67.8377350388051,81.56209060167136,1,0,4.572742213591066,1
44.95517745130749,16.97003362837919,40.51577195918457,1,1,4.912033173254633,1
33.23530536635231,12.63928199523993,74.30635966027594,1,1,6.854752090941594,1
30.133355253202822,39.968784999883994,86.78827929322634,2,1,3.2292789631110113,1
42.924246537902945,43.363871973143276,108.20078398469582,2,2,7.1861081005660425,1
42.93959885330467,9.690074977509303,92.18759918535149,1,1,5.222985865762294,1
33.916681895546446,28.390146651992374,89.02116635778694,2,0,7.651114149739131,1
34.347540332580124,35.38967359342229,71.5021498653791,1,2,7.922186914464167,1
42.784599248291634,25.516772936333293,79.70780013558624,1,1,2.65383197498852,1
22.62298790203211,3.9455340246731834,101.23762251765396,1,2,4.836838473545564,1
23.11043470748134,50.07675078580675,36.68056506300876,3,2,4.288944624118752,0
31.378669344970767,18.58949665370217,61.2640168195761,1,1,2.374544069853714,1
37.438634179457836,7.966653646570649,50.68578128109398,1,1,3.934933447581179,1
43.73089078717606,13.290771868506436,79.4788279681531,1,0,10.0,1
57.70427460339462,1.0,100.7555543912697,1,2,7.219019792424881,1
50.29191547842423,3.283514780319936,55.075642831973155,2,1,9.834575937211508,0
38.080737640438876,34.81197776429137,15.0,1,4,7.658196880036671,1
39.771805505167734,1.0,59.694481374388246,1,1,4.5163136779830495,1
27.969647624346294,12.931767605118505,92.83684330043516,2,3,5.236457606651914,0
39.77784236809132,17.741098582412953,83.44074757374699,1,1,7.176872360480615,0
36.53609633295834,1.348405659755926,80.7046561952644,2,2,6.875012406946072,1
43.872622724057074,86.75562087069062,63.000167453138005,2,2,4.845315968583332,1
30.073228677372125,6.152288284394707,38.02423159450534,1,4,2.980013658841586,1
46.23215817089407,8.704588227220084,82.88235804061168,2,1,10.0,0
58.39286695603093,8.695752593375007,49.14295474913438,1,0,5.717700655314388,1
38.69487821851771,6.285744725409472,124.60241833451141,2,3,5.3485222136347605,1
44.820540665187295,1.0,84.2626802088629,2,6,6.2266689278106035,1
48.281727900533355,31.3658297057925,55.48379243615122,1,1,5.514542821377943,1
35.185354337369965,81.75784365366597,54.71536881528429,2,0,6.245457815410967,0
42.689109781725,6.095544730661064,67.6763948346603,3,1,8.573894572232838,1
40.15110880938154,26.107497443054093,64.01245194945625,4,1,5.750903040627152,0
41.17211318258598,32.50545459073498,97.92084438824885,2,0,3.674579121344477,1
